Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,4,138,0.0,0.05,0.0,0.0,Dec,1,8,3,1,Returning_Visitor,False,False
10,237.88579644,5,296.12548162,26,1615,0.0069,0.018,9.6,0.0,Nov,3,2,1,10,Returning_Visitor,True,False
1,9.31542213,0,0.0,4,70,0.0,0.029,0.0,0.0,Sep,1,1,4,5,New_Visitor,False,True
8,1003.58571452,1,1088.66133649,74,2612,0.006,0.017,0.4,0.0,Dec,2,4,2,1,Returning_Visitor,True,False
5,43.64030576,0,0.0,10,160,0.0202,0.037,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,True,False
2,119.97197561,3,390.45883749,36,2850,0.0,0.001,22.6,0.0,Nov,2,4,8,2,Returning_Visitor,True,False
2,8.41617024,1,172.93783792,13,211,0.0,0.008,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
2,147.57873592,0,0.0,65,1561,0.0179,0.029,0.0,0.0,May,2,2,5,3,Returning_Visitor,False,False
2,29.05222425,0,0.0,5,110,0.1136,0.15,0.0,0.0,Mar,3,2,2,11,Returning_Visitor,True,False
1,27.11133371,0,0.0,1,0,0.0,0.1,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
3,35.1104583,1,164.71686833,31,1378,0.0,0.005,33.7,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
4,259.81437181,2,43.67446584,34,563,0.0136,0.038,0.0,0.0,Jul,1,1,6,4,Returning_Visitor,False,False
4,340.5613899,0,0.0,23,2233,0.0,0.008,46.2,0.0,May,2,2,3,6,New_Visitor,False,True
10,1449.54453378,1,129.81360331,14,781,0.0073,0.027,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
1,70.98073818,0,0.0,10,337,0.0187,0.044,0.0,0.0,Sep,2,2,4,1,Returning_Visitor,False,False
7,105.20803512,0,0.0,10,166,0.0,0.005,0.0,0.0,Sep,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,1613,0.0,0.013,0.0,0.0,May,2,10,7,2,New_Visitor,False,False
0,0.0,0,0.0,18,529,0.0433,0.079,0.0,1.0,May,2,2,1,1,Returning_Visitor,True,False
9,380.46856405,5,228.51558116,86,1280,0.0103,0.021,7.4,0.0,Nov,3,2,6,2,Returning_Visitor,True,False
0,0.0,0,0.0,3,223,0.058,0.062,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,True,False
2,46.22514018,1,13.04509339,148,6214,0.0034,0.026,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,True
23,1133.95631081,4,478.8082276,195,6280,0.0031,0.007,2.5,0.0,Sep,2,2,1,4,Returning_Visitor,False,False
7,116.36936489,6,807.993853,115,3381,0.0088,0.02,3.4,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
0,0.0,0,0.0,34,1348,0.0,0.023,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,25,350,0.0063,0.015,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,True,False
4,96.29028155,0,0.0,29,1013,0.0,0.007,17.9,0.0,Mar,1,1,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,33,2782,0.0,0.006,25.4,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
2,74.35138317,0,0.0,9,625,0.0,0.025,0.0,0.0,Dec,2,13,9,20,Returning_Visitor,False,False
6,67.41326358,0,0.0,38,1413,0.0266,0.03,13.3,0.0,Dec,3,2,2,1,Returning_Visitor,False,False
1,71.64776421,0,0.0,10,860,0.0345,0.054,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,False
0,0.0,0,0.0,2,339,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
2,55.93907893,1,0.0,26,765,0.0,0.014,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,False
0,0.0,0,0.0,5,82,0.0,0.02,72.4,0.0,Nov,1,1,1,2,New_Visitor,False,True
0,0.0,0,0.0,4,167,0.0,0.02,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
1,0.0,0,0.0,37,633,0.026,0.044,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,False
0,0.0,0,0.0,34,655,0.0131,0.074,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
5,138.09327746,0,0.0,33,1556,0.0195,0.029,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Sep,2,2,1,20,Returning_Visitor,False,False
5,119.49959262,0,0.0,24,859,0.0056,0.006,30.0,0.0,Mar,2,2,3,2,New_Visitor,False,True
2,54.26732892,0,0.0,11,709,0.0186,0.045,0.0,0.0,Oct,1,1,3,20,Returning_Visitor,True,False
14,292.93023712,6,22.68322261,76,3543,0.0004,0.023,3.4,0.0,Nov,4,10,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,3,250,0.0345,0.09,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,208,0.0101,0.067,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,55.86218149,0,0.0,4,45,0.0,0.033,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
5,43.78730027,0,0.0,303,3261,0.0035,0.0,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,False
3,26.94235369,1,11.33346422,33,838,0.0175,0.045,21.2,0.0,May,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,672,0.0083,0.067,0.0,0.0,May,2,4,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,103,3086,0.0113,0.02,0.0,0.0,Nov,1,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,46,467,0.0,0.002,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,30,981,0.0201,0.02,0.0,0.6,May,2,2,3,2,Returning_Visitor,False,False
8,227.54789971,6,527.86748034,114,3879,0.0102,0.029,17.8,0.0,Nov,2,2,1,6,Returning_Visitor,False,True
0,0.0,1,38.4484883,43,462,0.0074,0.021,0.0,0.0,Dec,2,4,4,2,Returning_Visitor,False,False
2,12.12759484,0,0.0,29,326,0.0,0.012,0.0,0.0,Dec,2,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,275,0.0,0.03,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,60,512,0.0,0.008,0.0,0.0,May,2,2,4,7,Returning_Visitor,False,False
1,85.98421413,0,0.0,14,831,0.0,0.014,0.0,0.0,Oct,3,3,1,2,New_Visitor,False,False
0,0.0,1,248.07119931,16,630,0.0,0.015,0.0,0.0,May,2,6,1,6,Returning_Visitor,False,False
4,147.01284065,6,54.83994897,69,2620,0.008,0.023,4.4,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
21,280.42521096,1,165.80102158,48,1565,0.0183,0.035,0.0,0.0,Sep,1,1,8,2,Returning_Visitor,True,False
8,173.14257794,0,0.0,33,517,0.0,0.011,0.0,0.8,May,3,2,3,4,New_Visitor,False,False
4,72.10229532,0,0.0,119,2323,0.0028,0.013,2.8,0.0,Nov,1,1,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,20,740,0.03,0.057,0.0,0.0,Dec,3,2,7,1,Returning_Visitor,False,False
1,14.35958693,1,0.0,6,1166,0.0,0.036,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,3,404,0.1047,0.167,0.0,0.2,May,2,2,2,4,Returning_Visitor,False,False
8,209.81125786,3,343.51655127,120,7661,0.0,0.003,13.3,0.0,May,2,4,7,1,Returning_Visitor,False,True
1,106.59402091,0,0.0,43,1086,0.0,0.009,22.2,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,34,0.1292,0.16,0.0,0.6,May,3,2,3,13,Returning_Visitor,False,False
2,134.91156158,0,0.0,96,1299,0.0073,0.008,0.0,0.0,Jul,2,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,23,1252,0.0,0.032,0.0,0.0,Jul,2,2,6,6,Returning_Visitor,False,False
0,0.0,0,0.0,15,494,0.0,0.021,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
22,316.48611185,2,76.64182116,423,22127,0.0032,0.011,0.3,0.0,Nov,2,2,1,11,Returning_Visitor,True,False
23,317.7949651,0,0.0,38,1737,0.0099,0.018,6.2,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,5,70,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,True,False
23,700.86563754,0,0.0,5,32,0.0,0.014,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
2,239.23985702,0,0.0,14,753,0.0,0.02,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,True,False
0,0.0,0,0.0,70,1710,0.0142,0.025,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,6,64,0.0401,0.11,0.0,0.0,Mar,2,6,6,3,Returning_Visitor,False,False
13,255.29309072,2,70.83982443,62,3870,0.0043,0.037,8.2,0.0,Nov,2,7,1,3,Returning_Visitor,False,True
4,153.44665856,0,0.0,67,697,0.0156,0.012,0.0,0.0,Dec,2,2,5,3,Returning_Visitor,False,False
0,0.0,0,0.0,24,1217,0.0,0.031,56.5,0.0,May,2,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,63,0.0,0.033,0.0,0.8,May,2,2,6,6,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,12,131,0.0,0.002,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,True,False
0,0.0,0,0.0,15,336,0.02,0.071,0.0,0.8,May,2,10,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,85,0.0419,0.087,0.0,0.0,Nov,2,5,1,4,Returning_Visitor,False,False
0,0.0,3,181.07912636,26,442,0.0342,0.035,0.0,0.6,May,3,2,1,1,Returning_Visitor,False,False
1,9.12608211,0,0.0,2,48,0.0,0.05,0.0,0.0,Mar,2,2,1,10,New_Visitor,False,False
0,0.0,1,46.13428861,13,1002,0.0,0.041,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
2,79.52647195,0,0.0,37,508,0.0056,0.009,40.6,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,121,0.0406,0.05,0.0,0.0,Nov,3,2,1,6,Returning_Visitor,False,False
1,45.92922743,0,0.0,38,1935,0.0111,0.03,4.4,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,20,753,0.031,0.087,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
2,16.34091736,0,0.0,10,1598,0.0074,0.013,23.5,0.6,May,2,2,3,1,Returning_Visitor,False,True
2,50.29129005,2,207.7406254,52,545,0.0019,0.009,5.7,0.0,May,2,6,8,4,Returning_Visitor,True,False
0,0.0,0,0.0,18,632,0.0384,0.068,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
4,329.76856757,0,0.0,126,4563,0.0397,0.066,0.0,0.8,May,3,2,2,11,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Nov,1,1,1,20,Returning_Visitor,False,False
6,52.07415788,1,14.28860549,17,1381,0.0743,0.053,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
2,62.2472504,0,0.0,13,150,0.0,0.051,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,92,0.0,0.013,0.0,0.0,May,2,5,1,1,Returning_Visitor,False,False
12,348.9399235,6,67.81991508,53,2409,0.0133,0.031,1.6,0.0,Sep,1,1,4,10,Returning_Visitor,True,False
6,76.18743315,0,0.0,63,972,0.0048,0.002,0.0,0.0,June,2,2,1,4,Returning_Visitor,True,False
2,69.44278815,0,0.0,11,199,0.0,0.003,0.0,0.0,Mar,2,2,6,8,New_Visitor,False,False
0,0.0,0,0.0,2,202,0.0,0.058,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,0,0.2,0.2,0.0,0.2,May,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.0,0.2,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,True,False
22,378.64480062,3,124.93536943,48,1695,0.0099,0.024,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
2,55.60024915,0,0.0,8,139,0.0,0.029,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
3,218.9818706,6,258.00110101,154,4169,0.0129,0.012,6.0,0.0,Nov,2,2,2,13,Returning_Visitor,True,True
1,0.0,2,0.0,12,752,0.0215,0.042,0.0,0.0,Sep,1,1,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,9,880,0.0,0.028,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,61,1064,0.0075,0.046,0.0,0.0,Jul,1,1,4,3,Returning_Visitor,False,False
4,13.36199556,0,0.0,35,1517,0.0,0.006,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
7,115.71447926,0,0.0,36,2022,0.0,0.005,16.9,0.0,Mar,1,1,8,2,New_Visitor,True,True
0,0.0,0,0.0,5,41,0.0,0.1,0.0,0.0,June,3,2,3,10,Returning_Visitor,False,False
0,0.0,0,0.0,7,222,0.0298,0.054,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,False
2,224.31217639,1,0.0,15,593,0.0715,0.067,0.0,0.0,May,1,1,9,1,Returning_Visitor,False,False
6,105.23631472,2,42.72236921,26,436,0.0212,0.014,32.4,0.0,Nov,1,1,3,2,Returning_Visitor,True,True
1,7.38103519,0,0.0,102,2743,0.0043,0.013,0.0,0.0,Mar,4,1,7,2,Returning_Visitor,False,False
10,270.54934378,5,1340.63630081,129,8022,0.0075,0.023,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
10,176.4312557,0,0.0,6,85,0.0,0.069,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
3,25.48052079,0,0.0,12,696,0.0,0.048,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,154,0.0133,0.033,0.0,0.0,Dec,3,2,3,9,Returning_Visitor,True,False
5,133.67865181,1,69.50502199,23,901,0.0116,0.03,0.0,0.0,Nov,3,2,7,1,Returning_Visitor,True,False
1,36.83724197,0,0.0,38,3234,0.0163,0.039,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,True,False
16,540.38764985,0,0.0,51,1552,0.0049,0.024,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,280,0.0,0.018,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
2,20.9848,2,68.31940708,33,1753,0.0,0.013,28.7,0.0,Nov,2,2,1,2,New_Visitor,False,True
4,131.11940781,1,42.25008751,75,3108,0.0,0.02,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
8,72.69890062,3,28.62141214,116,2833,0.0039,0.016,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,21,631,0.0,0.002,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,False
1,14.18983142,1,0.0,24,489,0.0216,0.021,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
3,548.39308682,0,0.0,85,1555,0.0,0.01,17.3,0.6,May,2,4,1,2,Returning_Visitor,False,True
1,6.87797361,0,0.0,30,847,0.0,0.02,14.3,0.6,May,1,1,1,1,Returning_Visitor,False,True
23,306.23339183,2,10.02716657,176,4151,0.0043,0.004,12.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,True
20,191.02050894,9,109.98778646,235,8591,0.0076,0.019,0.0,0.0,Nov,2,2,8,8,Returning_Visitor,False,False
3,72.07379632,0,0.0,18,314,0.0158,0.02,26.8,0.0,Dec,1,1,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,35,865,0.0219,0.035,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
7,96.41690593,1,64.49438668,152,4079,0.0076,0.013,12.8,0.0,Nov,4,2,3,2,Returning_Visitor,False,False
5,115.22296511,0,0.0,30,1585,0.0,0.024,0.0,0.0,May,2,7,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,3,241,0.0,0.065,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,True,False
2,12.5213408,0,0.0,27,901,0.0322,0.064,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
4,101.21665546,0,0.0,8,139,0.0335,0.07,0.0,0.0,May,1,1,1,15,Returning_Visitor,True,False
6,798.33924445,0,0.0,9,170,0.0,0.021,0.0,0.6,May,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,6,0.1701,0.18,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,636,0.0257,0.133,0.0,0.6,May,3,2,3,3,Returning_Visitor,False,False
3,45.68568174,0,0.0,9,244,0.0,0.009,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
0,0.0,3,206.63760503,17,353,0.0064,0.02,17.2,0.0,Sep,2,2,2,1,Returning_Visitor,False,True
0,0.0,0,0.0,2,0,0.2,0.2,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,False,False
4,69.42967068,0,0.0,48,1265,0.005,0.027,28.0,0.0,Nov,2,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,15,103,0.0,0.025,0.0,0.8,May,2,2,3,6,Returning_Visitor,False,False
0,0.0,2,34.82346788,31,1057,0.0473,0.069,0.0,0.0,Jul,3,2,6,13,Returning_Visitor,False,False
1,80.86462481,0,0.0,22,684,0.0,0.006,46.2,0.0,May,2,2,1,4,New_Visitor,True,True
0,0.0,0,0.0,5,199,0.0,0.05,0.0,0.0,May,1,1,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,536,0.0277,0.051,0.0,0.0,Aug,2,4,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,358,0.0,0.04,0.0,0.0,May,1,1,2,2,Returning_Visitor,False,False
7,122.48403981,0,0.0,40,1021,0.0059,0.019,0.0,0.0,Dec,1,1,7,8,New_Visitor,False,True
16,161.82908429,0,0.0,93,2408,0.0012,0.012,0.3,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
22,241.53532954,0,0.0,90,6545,0.0,0.006,0.0,0.0,June,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,84,0.0,0.05,0.0,0.0,May,2,2,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,3,159,0.0,0.08,0.0,0.0,Oct,2,2,7,5,Returning_Visitor,True,False
3,62.14696012,0,0.0,110,2512,0.0064,0.011,32.5,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,1,1,3,5,New_Visitor,False,False
0,0.0,0,0.0,3,5,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,1,31.57784837,10,138,0.0,0.04,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,True
4,36.9181638,0,0.0,76,2111,0.0,0.001,12.5,0.0,Mar,2,2,2,10,Returning_Visitor,False,False
0,0.0,0,0.0,5,2056,0.0,0.013,0.0,0.0,Nov,8,13,9,20,Other,False,False
0,0.0,0,0.0,23,601,0.0,0.018,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
1,0.0,0,0.0,2,20,0.0,0.0,0.0,0.0,Oct,3,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,False
0,0.0,0,0.0,39,3492,0.0239,0.085,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,14,389,0.0508,0.085,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
2,156.5971018,2,13.8238771,38,1579,0.0,0.015,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,False
2,416.86445135,0,0.0,83,3049,0.0083,0.027,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,635,0.0611,0.1,0.0,0.0,Nov,3,5,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,42,648,0.0078,0.019,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
17,238.44484936,3,229.11652514,237,8297,0.0103,0.026,8.4,0.0,Nov,3,12,9,1,Returning_Visitor,False,False
0,0.0,1,39.59555747,1,0,0.2,0.2,0.0,0.2,May,1,1,3,3,Returning_Visitor,False,False
7,69.41642331,0,0.0,1,27,0.0,0.012,0.0,0.0,Nov,8,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,25,1855,0.0,0.022,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,139,0.0,0.013,0.0,0.0,May,1,1,6,1,Returning_Visitor,False,False
3,55.64875338,0,0.0,21,1154,0.0,0.003,47.3,0.0,May,2,2,4,1,Returning_Visitor,False,True
23,231.58869116,2,27.55714855,67,685,0.0,0.012,155.3,0.0,May,2,2,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,24,810,0.0,0.019,0.0,0.0,Nov,2,5,6,6,Returning_Visitor,False,False
0,0.0,0,0.0,6,418,0.0,0.032,0.0,0.0,Dec,4,1,3,2,New_Visitor,False,False
0,0.0,0,0.0,10,851,0.0205,0.048,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,False,False
0,0.0,2,52.70741486,2,262,0.0095,0.04,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
2,115.56146085,0,0.0,11,218,0.0,0.02,0.0,0.0,Nov,8,2,1,2,New_Visitor,False,True
2,106.47305614,0,0.0,6,91,0.0,0.034,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,18,281,0.0288,0.061,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,27,536,0.0666,0.019,0.0,0.0,Nov,1,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,290,0.0,0.067,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,14,443,0.0,0.021,0.0,0.0,Nov,2,2,1,20,New_Visitor,False,False
0,0.0,1,6.14213024,4,71,0.0726,0.1,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
3,36.33390546,0,0.0,8,256,0.0184,0.098,0.0,0.0,Jul,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,27,1440,0.0,0.003,43.5,0.0,Mar,2,6,5,2,Returning_Visitor,False,True
0,0.0,0,0.0,67,2237,0.0,0.019,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
20,240.53993379,0,0.0,47,803,0.0061,0.025,8.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,11,465,0.0183,0.058,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,0.0,2,543.89318136,70,1784,0.005,0.037,10.2,0.0,Aug,2,4,1,3,Returning_Visitor,False,False
2,79.2721331,0,0.0,4,78,0.0,0.033,0.0,0.0,Mar,2,2,4,2,New_Visitor,True,False
0,0.0,2,43.60528999,4,138,0.0,0.04,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,0,0.2,0.2,0.0,0.0,Oct,3,2,3,1,Returning_Visitor,True,False
3,77.92907303,2,63.22366706,114,3002,0.0045,0.015,0.0,0.0,Aug,2,2,1,13,Returning_Visitor,False,False
4,133.52049212,2,134.54015502,137,1800,0.0263,0.025,2.3,0.0,Jul,1,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,0,0.2,0.2,0.0,0.0,Mar,3,2,4,3,Returning_Visitor,False,False
0,0.0,3,27.54670103,51,648,0.0,0.009,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,27,1530,0.0265,0.033,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,False
2,7.39555905,1,303.30830948,73,1746,0.0055,0.014,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,35,0.0,0.04,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
20,407.32195772,1,17.9209215,98,1058,0.005,0.017,0.0,0.0,Oct,2,5,1,4,Returning_Visitor,False,True
8,117.15048239,0,0.0,90,1965,0.0022,0.017,17.1,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
4,43.71343997,0,0.0,18,359,0.0,0.01,15.2,0.2,May,2,2,1,1,Returning_Visitor,False,True
6,135.48016674,1,15.74852309,91,6615,0.0089,0.01,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
10,243.04998164,5,596.652149,30,1984,0.0073,0.007,20.6,0.0,Dec,2,2,2,1,Returning_Visitor,False,True
2,45.05657721,0,0.0,30,1277,0.0,0.027,0.0,0.0,Mar,1,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,2,2,1,3,New_Visitor,True,False
9,379.4691294,0,0.0,40,2188,0.0057,0.017,13.1,0.2,May,3,2,1,3,Returning_Visitor,False,False
0,0.0,3,117.55578537,31,585,0.01,0.057,0.0,0.0,Mar,2,6,2,1,Returning_Visitor,False,False
4,164.95924115,0,0.0,13,736,0.0,0.025,0.0,0.0,May,2,4,1,1,Returning_Visitor,False,False
6,178.96721044,3,56.22986495,12,125,0.0,0.047,0.0,0.0,June,2,2,1,4,Returning_Visitor,False,False
5,110.38936628,1,556.21153422,40,1188,0.0,0.013,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False
3,15.17826653,0,0.0,20,2255,0.0117,0.014,57.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,True
0,0.0,0,0.0,68,1896,0.0076,0.015,0.0,0.0,Nov,2,4,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,41,0.0,0.05,0.0,1.0,May,3,2,3,3,Returning_Visitor,True,False
1,107.25553989,0,0.0,45,1322,0.0,0.007,0.0,0.0,Nov,2,2,6,1,New_Visitor,False,True
5,56.13528842,0,0.0,35,451,0.0121,0.026,0.0,0.0,May,1,8,1,1,New_Visitor,True,False
0,0.0,0,0.0,20,1372,0.0,0.005,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
2,39.82168966,0,0.0,6,1578,0.0,0.013,0.0,0.0,Mar,2,2,2,2,New_Visitor,False,False
7,464.65943527,0,0.0,35,1049,0.0,0.009,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,False,False
2,94.33432129,0,0.0,23,1131,0.0,0.019,45.2,0.0,Nov,2,2,9,3,Returning_Visitor,False,True
8,207.64876504,0,0.0,77,1546,0.0,0.009,0.0,0.0,Dec,2,2,2,6,Returning_Visitor,False,False
